3111;7;2;2;2;2;;0;deutsch;4;Hochschulverteiler (Mail);6;51;NaN;NaN;NaN;NaN;NaN;NaN;11;11;10;7;6;12;1;2;3;4;3;5;3;;4;4;;Es hat mir gezeigt wo ich mich befinde und nicht den Fokus darauf gelegt wieviel vor/hinter mir liegt.;5;2;5;4;4;4;Die Bestenliste ganz auszublenden. Ich hätte auch ungern an erster Stelle gestanden. Insofern lasse ich mich zu leicht von der Liste ablenken, auch wenn es im allgemeinen anspornt sich anzustrengen.;;;;;;;2;;0;;4;;5;2;4;4;4;5;1;Das mit der geforderten Größe des Browserfensters war aus meinen Augen unnötig. Die Bilder waren trotzdem klein dargestellt. Außerdem hätte ich die Bilder gerne länger auf mich wirken lassen, bevor es wieder weggenommen wird und ich mir meine Worte überlege. Mir war etwas unklar inwieweit es Worte sein sollten, die meine Gefühle beschreiben könnten oder Worte, die jemand anderes mit dieser Stimmung assoziieren könnte.;
3151;6;1;1;3;2;;0;deutsch;0;;9;57;NaN;NaN;NaN;NaN;NaN;NaN;9;9;12;9;6;13;4;2;5;4;5;1;4;5;;;Man will sich nicht mit dem fünft oder sechst besten vergleichen sondern mit dem besten oder dafür sorgen, dass man zufrieden mit seiner leistung ist;;4;1;5;4;2;2;;;;;;;;3;;0;;3;;3;2;2;2;2;4;1;bitte den ersten fragebogen spiegeln hab erst bei der zweiten seite die beschriftung gelesen :D;
3211;6;1;1;2;1;;0;deutsch;4;Uni;14;105;NaN;NaN;NaN;NaN;NaN;NaN;8;8;6;8;15;9;5;2;3;1;1;1;2;4;;;Weil sie mir mehr Informationen zeigt;;1;1;3;1;1;1;;;;;;;;3;;1;;1;1;3;2;4;2;4;1;1;Die Studie zieht sich endlos, zumindest die Einführung ist echt unnötig. Es könnte damit eher ein psychologisches Gutachten über Durchhaltevermögen gemacht werden, bzw. für nicht konkurrenzorientierte Leute ist es sehr ermüdend. Die Hälfte der Bilder würde reichen.;
3271;7;2;2;2;2;;0;Deutschland;4;Email Postfach meiner Hochschule;7;69;NaN;NaN;NaN;NaN;NaN;NaN;9;9;8;9;10;7;4;4;4;4;4;4;4;;4;1;;Damit es weniger auf der anderen Seite gibt, was mich ablenken kann, es geht ja nicht um die Bestenliste, sondern um die Bilder.;4;1;4;5;3;4;Gar keine Bestenliste, sondern einfach eine Notwendigkeit, z.B. 3 Tags erstellen zu müssen um zum nächsten Bild zu kommen. Unabhängig von Punkten Tags erstellen zu können und sich nicht gezwungen zu fühlen, mehr zu erstellen.;;;;;;;7;;1;;2;4;4;5;5;4;4;5;1;Eine Option, keine Rangliste zu haben, um keinen möglichen Druck zu verspüren/gezwungen zu sein, mehr Tags anzugeben als man wirklich von seinem ersten Eindruck geben möchte. Man hat 5 Sekunden, um sich das Bild anzuschauen, dann sollte man vielleicht nur die ersten paar Gedanken eintippen, vielleicht so 2 oder 3.;
3491;4;0;0;2;2;;0;Deutsch;4;Rundmail an meiner Hochschule;4;35;NaN;NaN;NaN;NaN;NaN;NaN;6;;6;7;11;10;4;2;1;1;1;4;3;2;;;;;;;;;;;;;;1;;;;3;;0;;3;;4;4;4;4;3;5;1;;
3581;7;2;2;3;1;;0;deutsch;4;Uni;12;111;NaN;NaN;NaN;NaN;NaN;NaN;12;12;12;12;10;8;2;4;4;4;4;2;2;;3;2;;Spannung;2;4;4;3;3;3;;;;;;;;4;;0;;4;;4;4;4;4;4;4;1;;
3671;4;0;0;2;3;;0;deutsch;4;Über meine Hochschule;14;151;NaN;NaN;NaN;NaN;NaN;NaN;13;;15;13;10;10;1;4;3;5;3;3;3;5;;;;;;;;;;;;;;4;;;;3;;1;;5;4;4;4;5;4;3;2;1;Hätte gerne am schluss gesehen was andere zu den Bildern schreiben, da ich gerne gewusst hätte, was anderen eingefallen ist und wie sehr sich die einschätzungen anderer unterscheiden. Ich weiß das ich sehr ungewöhnliche und teils spezifische Beschreibungen verwendet habe. Und auch ein paar mal das Format brechen musste um das zu schreiben, was ich wollte. Hätte gerne gesehen wie andere Leute beschreiben (gerne auch anonymisiert) und ob es da bei den Personen einen Roten Faden gibt, in der Art, wie sie beschreiben. Generell spannend wäre ein Test, der untersucht, wie Neurodivergente und Neurotypische Personen Bilder taggen - also das man am Anfang, Fragen aus ADHS und Autismus Diagnosebögen hat (aber gut formuliert, selbt viele ofizielle Tests sind unfassbar schlecht Formuliert und gerade für Neurodivergente Menschen ungeeignet um das herauszufinden worauf die Fragen eigentlich hinaus wollen) - nach den Fragen werden die Personen dann auf einem Spektrum verordnet, dann beginnt das Taggen der Bilder. Und bei der Auswertung könnte man dann z.B. schauen wie spezifisch sind die Begriffe gewählt, wer schreibt eher Sach-bezogen und wer eher emotional, wie werden Farben und Stimungen jeweils von den Seiten des Spektrums eher wahrgenommen und eingeordnet etc.Denke das wäre eine Spannende Studie.PS: Würde gerne das Ergebniss dieser Studie Wissen!Ansonsten gute und Interessante Studie soweit. Weiter so!;
3701;5;0;0;2;2;;0;deutsch;0;;13;150;NaN;NaN;NaN;NaN;NaN;NaN;12;;14;12;9;8;1;4;4;4;4;2;3;;3;3;;;;;;;;;;;2;;;;;2;;0;;3;;3;1;1;2;1;2;1;;
3721;4;0;0;3;1;;0;deutsch;4;Hochschul- Mail Verteiler;6;66;NaN;NaN;NaN;NaN;NaN;NaN;11;;12;8;12;4;1;2;2;2;1;2;2;2;;;;;;;;;;;;;;2;;;;3;;1;;2;4;3;2;2;4;3;4;1;;
3761;6;1;2;2;1;;0;Deutsch;4;Uni;13;81;NaN;NaN;NaN;NaN;NaN;NaN;9;12;12;6;15;10;2;5;2;4;2;2;5;5;;;das "ungewisse" mag ich nicht und so hätte ich mich noch mehr unter Druck gesetzt. ;;4;2;5;5;5;1;;;;;;;;2;;1;;5;1;3;1;1;5;3;4;1;;
3831;5;0;0;2;1;;Italienisch;Italienisch;4;Uni;10;63;NaN;NaN;NaN;NaN;NaN;NaN;5;;7;10;15;7;5;1;4;4;5;1;3;;2;4;;;;;;;;;;;5;;;;;0;;1;;1;4;3;1;2;4;4;5;1;;
3841;5;0;0;8;1;;0;Deutsch;0;;9;52;NaN;NaN;NaN;NaN;NaN;NaN;12;;11;7;6;8;2;4;2;2;2;1;3;;3;3;;;;;;;;;;;1;;;;;1;;0;;3;;4;1;1;4;4;4;1;;
3961;6;1;2;3;1;;0;deutsch;4;'Hochschule Kaiserslautern E-Mail Verteiler;24;251;NaN;NaN;NaN;NaN;NaN;NaN;12;15;12;11;11;11;1;4;4;4;4;3;3;3;;;da ich es bevorzuge das gesamtbild zu betrachten, anstatt einzelne geschehnisse.;;4;2;4;5;3;3;;;;;;;;2;;1;;4;4;4;4;5;3;3;4;1;;
3971;7;2;1;2;2;;0;Deutsch;4;Rundmail der Uni;8;66;NaN;NaN;NaN;NaN;NaN;NaN;11;9;10;9;14;9;2;4;5;5;4;2;4;;4;2;;Da Platz 1 wahrscheinlich außer Reichweite war, dachte ich es wäre motivierende nur die nächstplatzierte Person als nächsten Meilenstein anzupeilen. Ich habe auch immer versucht (sofern mir genug Tags eingefallen sind) so gut es geht zur nächsten Person aufzuschließen;4;2;5;5;4;2;;;;;;;;3;;1;;5;4;4;4;3;2;2;4;1;Ich hätte abschließend schon noch gerne gewusst wie weit Platz 1 eigentlich entfernt war :) (vielleicht hab ich das aber auch einfach verpasst);
4041;5;0;0;3;2;;0;deutsch;0;;5;46;NaN;NaN;NaN;NaN;NaN;NaN;11;;11;9;12;4;3;3;4;4;3;3;3;;3;4;;;;;;;;;;;3;;;;;3;;0;;4;;3;4;3;2;2;3;1;;
4051;4;0;0;2;1;;0;deutsch;4;Hochschule fachschaft;6;45;NaN;NaN;NaN;NaN;NaN;NaN;4;;8;7;15;3;4;1;1;1;2;1;1;1;;;;;;;;;;;;;;3;;;;0;;1;;1;1;5;1;1;5;5;5;1;;
4061;4;0;0;2;2;;0;Deutsch;4;Hochschul-Verteiler;15;106;NaN;NaN;NaN;NaN;NaN;NaN;13;;12;10;13;6;2;5;4;4;3;1;3;4;;;;;;;;;;;;;;4;;;;4;;1;;4;5;5;4;4;3;3;4;1;Es gab viele Regenbilder und/oder Bilder mit Sonnenuntergang, bei denen für mich schwierig war zu bestimmen, ob die Stimmung sich unterscheidet oder gleich ist.;
4101;6;1;2;2;2;;0;Deutschland;4;HSKL Mail Verteiler;5;58;NaN;NaN;NaN;NaN;NaN;NaN;9;9;8;11;15;9;4;3;3;4;4;2;3;5;;;hat als erstes da gestanden;;3;5;3;3;2;3;;;;;;;;1;;1;;4;3;4;1;2;2;3;4;1;;
4211;6;1;1;4;1;;Nicaraguan;Nicaraguan;4;University email;7;66;NaN;NaN;NaN;NaN;NaN;NaN;12;12;10;12;10;8;1;3;4;4;4;1;5;5;;;I wanted to see how far or close I was from the top 1.;;5;2;5;5;4;1;;;;;;;;1;;0;;4;;1;1;1;4;3;4;1;;
4221;5;0;0;3;1;;0;Deutsch;4;Uni;5;45;NaN;NaN;NaN;NaN;NaN;NaN;10;;9;7;9;11;2;4;4;4;4;3;2;;2;4;;;;;;;;;;;4;;;;;3;;1;;4;3;4;3;3;1;1;3;1;;
4351;6;1;1;3;2;;0;Deutscher;4;Fachschaft der HS Kl;10;115;NaN;NaN;NaN;NaN;NaN;NaN;12;15;14;11;12;3;1;5;5;4;4;1;3;4;;;Ich finde es ist wichtig alle Teilnehmer zu sehen, da man sich immer mit den Besten messen sollte. Allerdings empfand ich die Bestenliste nur als zusätzliche Motivation, da es mir wichtiger war, die Bilder so genau wie möglich mit meinen eigenen Emotionen zu beschreiben.;;2;2;4;3;3;3;;;;;;;;4;;0;;5;;4;4;4;4;4;4;1;;
4431;6;1;2;2;1;;0;Deutsch;4;Hochschule;5;150;NaN;NaN;NaN;NaN;NaN;NaN;12;12;11;8;12;11;2;4;5;5;5;1;4;5;;;Übersicht, schön zu sehen wen man hinter sich gelassen hat und mit wem man es noch aufnehmen muss.;;3;4;5;3;1;1;;;;;;;;6;;1;;4;4;5;5;5;2;2;3;1;;
4601;6;1;1;2;2;;0;deutsch;4;Hochschul E-Mail Verteiler;19;113;NaN;NaN;NaN;NaN;NaN;NaN;10;13;11;8;14;8;3;5;4;4;4;3;4;5;;;Um einen Überblick zu erhalten, wie viele Spieler mitgespielt haben und welche Punktzahlen alle von diesen haben;;2;1;4;1;2;1;;;;;;;;3;;1;;3;4;3;1;2;4;5;4;1;Genial gemacht, so dass man genau auf das Ziel anspringt. Interessante Sache. Ich fand die Bestenliste zwar anspornend, wollte aber auch gleichzeitig einfach, dass durch mehr gennante Stimmungen die Studie eventuell besser wird und habe deshalb versucht mehr Stichworte zu nennen.;
4781;4;0;0;2;1;;0;Deutsch;4;wurde mir von der Hochschul-Fachschaft geschickt;9;105;NaN;NaN;NaN;NaN;NaN;NaN;12;;14;9;11;7;1;4;2;4;3;1;4;3;;;;;;;;;;;;;;4;;;;2;;1;;4;3;2;2;1;4;1;2;1;dachte es geht primär um das Bildtagging und dachte die Ranglisten Sache war nur damit man mehr Ergebnisse hat zum auswerten. Im Nachinein finde jedoch das es mich nur motiviert wenn es realitisch ist schnell auf zufzusteigen aber wiederum uninteressant wenn es zu einfach ist. LG :);
4841;6;1;1;2;1;;0;deutsch polnisch;4;studium;11;117;NaN;NaN;NaN;NaN;NaN;NaN;12;12;7;9;13;10;4;5;5;5;5;5;3;4;;;es sah vollständig aus, abgeschlossen, ich wusste nicht genau wer auf den listen stehen wird.;;1;4;2;5;4;4;keine Rangliste;;;;;;;1;;1;;3;2;2;1;1;2;3;4;1;Ich habe, das Gefühl falsche Wörter benutzt zu haben. Man kann meine Antworten gerne bei der Analyse verwenden, aber es besteht die Möglichkeit, dass durch die versehentlich falsche Antworten, das Ergebnis verfälscht ist. Am Anfang hat es mir noch Spaß gemacht, dann habe ich die Interesse verloren und wollte eigentlich aufhören. Es waren etwas zu viele Bilder und viele die sich sehr ähnlich waren. Ich hatte auch das Gefühl, dass die Aufgabe nur eine Ablenkung von tatsächlichem Verhalten/Aufgabe war.;
4851;5;0;0;3;1;;0;deutsch;4;Hochschule;5;40;NaN;NaN;NaN;NaN;NaN;NaN;12;;13;6;10;3;1;3;4;4;4;2;4;;5;4;;;;;;;;;;;2;;;;;2;;1;;4;3;4;3;4;3;4;4;1;;
4901;6;1;1;2;1;;0;Deutsch;4;Hochschul-Rundmail;10;61;NaN;NaN;NaN;NaN;NaN;NaN;12;12;13;11;15;6;2;3;5;5;5;1;5;5;;;Die gesamte Bestenliste zu sehen, gibt einem ein besseres Gefühl zur Einordnung in die Gruppe, als nur den nächst besseren/schlechteren wahrzunehmen. ;;5;1;5;5;5;1;;;;;;;;0;;1;;5;4;3;1;1;1;1;4;1;;
4921;4;0;0;2;1;;0;deutsch;4;Hochschul-Rundmail;6;40;NaN;NaN;NaN;NaN;NaN;NaN;11;;11;10;14;12;1;3;2;3;4;4;5;5;;;;;;;;;;;;;;3;;;;6;;0;;4;;4;2;2;5;5;4;1;;
4931;4;0;0;3;1;;0;Deutsch;0;;12;81;NaN;NaN;NaN;NaN;NaN;NaN;13;;15;10;12;11;1;4;3;4;3;2;4;3;;;;;;;;;;;;;;3;;;;0;;0;;4;;2;1;1;2;1;4;1;;
5031;6;1;2;3;2;;0;Deutsch;1;;6;31;NaN;NaN;NaN;NaN;NaN;NaN;9;9;9;4;12;7;2;2;3;3;4;4;3;4;;;Um einen Überblick zu haben, wie allgemein abgeschnitten wurde (Besten, Schlechtesten, Durchschnitt);;4;2;4;5;2;3;;;;;;;;6;;1;;4;5;5;5;5;2;2;5;1;;
5141;5;0;0;3;2;;0;DEUTSCH;1;;7;53;NaN;NaN;NaN;NaN;NaN;NaN;12;;12;6;15;8;2;3;3;3;3;3;1;;2;3;;;;;;;;;;;3;;;;;6;;1;;3;3;5;5;5;3;3;4;1;;
5201;6;1;1;2;1;;0;deutsch;4;Hochschulverteiler (E-Mail);9;66;NaN;NaN;NaN;NaN;NaN;NaN;12;13;14;11;12;8;1;4;4;4;4;2;4;4;;;allgemeiner und besserer Überblick wo ich stehe (wie viele Punkte hat jeder, etc.);;5;2;5;4;3;3;;;;;;;;1;;1;;4;4;3;1;1;2;3;4;1;;
5241;5;0;0;3;1;;0;Deutsch;4;Rundmail der Fachschaft AING;10;38;NaN;NaN;NaN;NaN;NaN;NaN;13;;13;11;11;7;1;3;5;4;5;3;4;;2;3;;;;;;;;;;;5;;;;;3;;1;;4;5;4;4;4;4;4;4;1;;
5251;7;2;2;2;2;;0;Deutsch;1;;8;85;NaN;NaN;NaN;NaN;NaN;NaN;13;13;13;6;9;13;2;2;3;4;4;2;4;;5;4;;Reduzierte den Druck erster zu werden;5;3;4;4;5;1;;;;;;;;2;;1;;4;5;4;2;1;4;5;4;1;;
5261;5;0;0;2;2;;0;Deutsch;Von Familie;;4;23;NaN;NaN;NaN;NaN;NaN;NaN;9;;6;3;7;14;1;2;2;4;4;1;3;;4;3;;;;;;;;;;;1;;;;;6;;0;;4;;5;5;5;1;1;2;1;;
5311;4;0;0;5;2;;0;deutsch;4;E-Mail der Hochschule;10;127;NaN;NaN;NaN;NaN;NaN;NaN;13;;14;7;10;9;1;5;4;4;5;1;3;5;;;;;;;;;;;;;;1;;;;5;;1;;4;1;4;4;3;4;5;3;1;;
5461;6;1;1;2;2;;Russisch;Russisch;0;;11;32;NaN;NaN;NaN;NaN;NaN;NaN;12;12;15;15;15;3;1;1;1;1;1;1;3;1;;;Ich will es mit allen gleichzeitig aufnehmen.;;5;1;4;3;3;2;;;;;;;;3;;0;;4;;5;2;1;3;4;4;1;I am the dungeon Master;
5511;7;2;2;3;2;;0;deutsch;0;;8;65;NaN;NaN;NaN;NaN;NaN;NaN;12;12;12;10;9;10;2;4;4;5;4;4;3;;5;5;;entspannter konzentrierter arbeiten;5;1;4;5;3;3;;;;;;;;4;;1;;4;5;5;4;4;2;5;5;1;Stimmungsbegriff genauer definieren: nur Adjektive oder generelle Gefühle und Ideen zu BIldern?;
5691;4;0;0;2;1;;0;deutsch;4;Rundmail an Studierende;6;28;NaN;NaN;NaN;NaN;NaN;NaN;10;;9;7;8;12;2;4;5;4;5;3;4;4;;;;;;;;;;;;;;3;;;;2;;1;;4;4;5;4;5;3;5;2;1;;
5701;7;2;2;1;4;;0;Deutschland;4;Lehrerin;6;45;NaN;NaN;NaN;NaN;NaN;NaN;11;12;13;12;13;14;1;5;1;2;1;4;3;;5;3;;Dies Wahl nimmt einen gewissen Druck von sich selbst immer der beste sein zu müssen. sich mit anderen zu vergleichen kann zwar in manchen Fällen positives bewirken kann aber auch genau so negativ  scheinen. In erster Linie sollte man sich auf sich konzentrieren und dort zuerst schauen ohne jeglichen Vergleich wie gut man persönlich abgeschnitten hat. Für manche hilft es vielleicht immer an das Beste zu streben, in meinem Fall jedoch sollte ich mich aus Erfahrung auf mich konzentrieren und auf den Fortschritt den ich machen und eben nicht auf das was mir noch fehlt (in dem Beispiel Punkte bis zum ersten Platz);5;1;5;5;1;2;;;;;;;;7;;1;;2;3;4;5;5;4;3;4;1;;
5711;6;1;1;1;1;;0;Deutschland;0;;13;85;NaN;NaN;NaN;NaN;NaN;NaN;8;11;8;8;11;12;4;5;4;5;4;1;3;3;;;Um zu sehen wie viele weiter vor und hinter mir liegen.Damit ich weiß wie viel ich ca geben muss um aufzuholen.;;3;3;4;3;2;2;;;;;;;;2;;1;;4;4;3;3;3;3;4;4;1;;
5721;6;1;1;1;2;;0;Deutsch;4;Frau Stilgenbauer im Informatikunterricht;6;61;NaN;NaN;NaN;NaN;NaN;NaN;9;9;9;4;14;9;4;5;4;3;5;2;4;5;;;Keine Ahnung. Es gibt mir einfach mehr Motivation;;1;2;3;5;5;3;;;;;;;;6;;1;;4;4;4;5;5;2;2;5;1;;
5741;7;2;2;1;2;;0;deutsch;4;schule;10;57;NaN;NaN;NaN;NaN;NaN;NaN;6;7;9;10;11;7;4;5;5;5;5;4;1;;3;5;;habe es nicht gemerkt dass es so ist XD;1;5;3;3;5;5;....;;;;;;;7;;1;;5;3;5;5;5;2;1;5;1;;
5751;6;1;2;1;2;;0;Deutsch;0;;6;99;NaN;NaN;NaN;NaN;NaN;NaN;8;9;14;13;15;5;3;5;5;5;5;1;3;5;;;ka weil;;3;1;5;5;3;3;;;;;;;;7;;1;;4;4;5;5;5;2;2;5;1;;
6101;4;0;0;1;1;;0;Deutsch;4;Schule;6;53;NaN;NaN;NaN;NaN;NaN;NaN;10;;6;6;10;15;5;2;4;4;4;1;3;4;;;;;;;;;;;;;;5;;;;3;;1;;3;4;5;5;5;4;4;5;1;;
6111;4;0;0;1;2;;0;Deutsch;0;;4;62;NaN;NaN;NaN;NaN;NaN;NaN;9;;11;12;10;3;2;5;3;4;4;1;4;4;;;;;;;;;;;;;;5;;;;4;;1;;4;4;5;5;5;4;2;5;1;420;
6171;5;0;0;1;1;;0;deutsch;0;;19;81;NaN;NaN;NaN;NaN;NaN;NaN;13;;13;11;14;6;2;3;1;1;1;1;1;;1;1;;;;;;;;;;;3;;;;;0;;0;;4;;1;1;1;1;1;4;1;;
6201;6;1;1;2;2;;0;Deutsch;1;;5;62;NaN;NaN;NaN;NaN;NaN;NaN;11;11;12;7;8;9;2;3;3;3;2;3;4;3;;;Um zu sehen wie ich am Ende insgesamt abgeschnitten habe. So konnte ich besser bewerten ob ich eher viele oder wenige Tags verwendet habe. Allerdings habe ich es selbst nicht beim bewerten verwendet um mehr Punkte durch mehr Tags zu bekommen um so weiter oben zu stehen. Ich wollte nur sehen, ob ich am Ende im Mittelfeld lande oder stark abweiche und somit vielleicht zu "komisch" bewertet habe.;;5;1;5;5;3;2;;;;;;;;1;;1;;2;4;4;3;4;4;4;4;1;Ich fand die Rangliste hier etwas gezwungen. Man wird so wenn überhaupt nur angeregt, viele Tags zu schreiben, aber vielleicht nicht sonderlich "gute"/ehrliche..Allgemein habe ich bei anderen Gamification-Systemen mehr den Drang/das Verlangen gehabt, besser abzuschneiden. Hier jedoch war die damit verbundene Leistung, Anzahl der Tags, unpassend für mich. Ich hatte mehr den Drang ehrlich zu antworten anstatt viele Tags zu verwenden, die möglicherweise gar nicht meine Stimmung wiedergeben, aber mich in der Rangliste nach oben bringen würden. Somit war die Rangliste widersprüchlich zu dem was ich eigentlich vor hatte, daher hatte ich nicht das Ziel gut abzuschneiden. Dennoch ist es gut um am Ende einzuschätzen, wie man vergleichsweise abgeschnitten hat.;
