user_id;image_id;tag;rate_1;rate_2
518;1;unruhig;3;3
518;1;ungeordnet;2;2
518;1;bunt;2;2
518;1;divers;1;2
518;1;verschieden;2;2
518;2;regen;2;2
518;2;paris;2;2
518;2;liebe;3;3
518;2;unternehmerisch;2;1
518;2;gesellig;3;3
518;2;natur;2;2
518;2;outdoor;1;1
518;3;englisch;1;1
518;3;kunst;2;2
518;3;poesi;1;1
518;3;strand;2;2
518;13;wüste;2;2
518;13;mensch;2;2
518;13;wärme;2;3
518;13;rot;2;2
518;13;fata;1;1
518;13;morgana;1;1
518;13;vernebelt;1;2
518;13;unklar;2;2
518;15;paris;2;2
518;15;allee;2;2
518;15;warmes;2;2
518;15;licht;2;2
518;15;regen;2;2
518;15;nachdenklich;3;3
518;15;landschaft;2;2
518;15;kultur;2;1
518;8;regen;2;2
518;8;düster;3;3
518;8;kalt;2;2
518;8;trist;3;3
518;8;unsynchron;1;1
518;8;ungeordnet;2;2
518;16;mix;2;1
518;16;schwarz;2;2
518;16;weiß;2;1
518;16;rot;2;2
518;16;gelb;2;2
518;16;leer;2;2
518;9;paris;2;2
518;9;allee;2;2
518;9;liebevoll;3;3
518;9;gemeinsam;3;3
518;9;zweisamkeit;3;3
518;9;liebe;2;2
518;6;kunst;1;1
518;6;kultur;2;2
518;6;kreise;2;2
518;6;ovale;2;2
518;6;formen;2;2
518;6;fokus;1;1
518;6;ruhe;3;3
518;6;fokussierung;1;1
518;12;geisha;2;2
518;12;bunt;2;2
518;12;japanisch;2;2
518;12;kultur;2;2
518;12;fremd;2;2
518;12;neu;1;1
518;12;kulturell;2;2
518;12;interessant;3;3
518;12;neuartig;1;1
518;17;wärme;3;3
518;17;sonne;2;2
518;17;sonnenuntergang;2;2
518;17;kühle;2;2
518;17;wolken;2;2
518;17;dicht;1;1
518;17;romantisch;3;3
518;14;kühl;3;3
518;14;trist;3;3
518;14;kahl;2;3
518;14;formen;1;1
518;14;ungeordnet;2;2
518;14;motivlos;2;1
518;14;kunst;2;2
518;18;matsch;2;2
518;18;schlamm;2;2
518;18;grün;1;1
518;18;braun;2;2
518;18;gelb;2;2
518;18;trostlos;2;3
518;18;wärmelos;1;1
518;4;wärme;3;3
518;4;sommer;2;2
518;4;wonne;2;3
518;4;schiff;2;2
518;4;segelboot;2;2
518;4;segeln;2;2
518;4;geselligkit;3;3
518;4;urlaub;2;2
518;4;entspannung;3;3
518;4;erholung;3;3
518;4;erholsam;3;3
518;4;entspannend;3;3
518;10;herbst;2;2
518;10;rot;2;2
518;10;gelb;2;2
518;10;wald;2;2
518;11;häuser;2;2
518;11;rot;2;1
518;11;dorf;2;2
518;11;stadt;2;2
518;11;kühl;3;3
518;11;kälte;3;3
518;11;anonymität;2;2
518;5;herbst;2;2
518;5;kahl;2;2
518;5;mix;2;1
518;7;paar;2;2
518;7;herbst;2;2
518;7;gemeinsamkeit;3;3
520;1;einsam;3;3
520;1;traurig;3;3
520;1;interessant;2;3
520;2;regnerisch;3;3
520;2;ansprechend;3;3
520;2;aktivierend;1;1
520;3;steril;2;2
520;3;kalt;3;2
520;3;industriell;2;2
520;13;einsam;3;3
520;13;ruhig;3;3
520;13;verlassen;3;3
520;13;erholsam;3;3
520;13;entspannend;3;3
520;13;nachdenklich;3;3
520;13;weit;1;1
520;13;träumerisch;3;3
520;17;ruhig;3;3
520;17;farbenfroh;2;2
520;17;abschaltend;2;1
520;17;relaxend;3;3
520;17;abgeschieden;2;2
520;17;für-sich-sein;2;2
520;12;bunt;2;2
520;12;eher-traurig;3;3
520;12;interessant;3;3
520;15;warm-kalt;2;2
520;15;regnerisch;3;3
520;15;leer-aber-nicht-einsam;2;2
520;15;französisch;2;2
520;15;nächtlich;2;3
520;15;kühl;2;2
520;15;frisch;3;2
520;18;abweisend;2;3
520;18;trist;3;3
520;18;farblos;2;2
520;18;gelangweilt;2;3
520;18;verstörend;3;3
520;18;runterziehend;3;3
520;16;einsam;3;3
520;16;aschfahl;1;1
520;16;allein;2;2
520;16;glühend;2;2
520;4;erholsam;3;3
520;4;für-sich-sein;2;2
520;4;einladend;3;3
520;4;abendlich;3;3
520;4;kühl-aber-nicht-kalt;1;1
520;4;sanft;2;3
520;4;ruhig;3;3
520;5;herbstlich;3;3
520;5;abgeschieden;3;2
520;5;abwärts;1;1
520;8;regnerisch;3;3
520;8;traurig;3;3
520;8;einsam;3;3
520;8;abweisend;3;3
520;9;verträumt;3;3
520;9;träumerisch;3;3
520;9;zufrieden;3;3
520;6;abgrenzend;1;1
520;6;ausgrenzend;1;1
520;6;einengend;3;3
520;10;herbstlich;3;3
520;10;kühl;2;2
520;10;windig;2;2
520;10;aktivierend;1;1
520;10;feucht;2;2
520;10;verlassen;3;3
520;7;einfallslos;1;2
520;14;langweilend;2;3
520;14;öd;2;2
520;14;leer;2;2
520;14;unbelebt;3;3
520;14;verlassen;3;3
520;11;abgeschieden;2;3
520;11;für-sich-stehend;2;2
520;11;abgetrennt;2;2
520;39;verbrannt;2;2
520;39;aschfahl;1;1
520;39;glühend;2;2
520;39;unbelebt;3;3
520;19;verwirrt;3;3
520;19;schwammig;2;2
520;99;ansprechend;2;2
520;99;dynamisch;3;3
520;99;eckig;2;2
520;59;kurios;2;2
520;59;verwirrend;3;3
520;59;aktivierend;2;1
520;79;verbrannt;2;2
520;79;abstoßend;2;3
520;79;abweisend;2;3
544;1;warm;3;3
544;1;sonnig;2;2
544;2;bunt;2;2
544;2;positiv;3;3
544;2;optimistisch;3;3
544;3;grausam;3;3
544;17;warm;2;2
544;17;glücklich;3;3
544;17;entspannt;3;3
544;16;gefährlich;3;2
544;15;trist;3;3
544;15;traurig;3;3
544;8;andaechtig;3;3
544;8;künstlerisch;2;2
544;14;durcheinander;2;3
544;14;trist;3;3
544;9;liebevoll;3;3
544;11;chaotisch;3;3
544;7;romantisch;3;3
544;7;verträumt;3;3
544;18;schmutzig;2;2
544;18;matschig;2;2
544;18;trist;3;3
544;18;durcheinander;3;3
544;5;einsam;3;3
544;5;verlassen;3;3
544;5;traurig;3;3
544;6;bunt;2;2
544;6;durcheinander;3;3
544;4;ruhig;3;3
544;4;angenehm;3;3
544;12;schön;2;2
544;12;verdorben;1;1
544;12;traurig;3;3
544;12;melancholisch;3;3
544;10;trist;3;3
544;10;dunkel;3;3
544;13;ausgelöscht;2;2
546;1;hell;2;3
546;1;engel;2;1
546;1;ausgewohgen;3;3
546;1;angenehm;3;3
546;1;warm;3;3
546;2;regen;2;2
546;2;paris;2;2
546;2;angenehm;2;2
546;2;stimmung;1;1
546;2;ambiente;1;1
546;2;warm;2;2
546;2;vertraut;2;3
546;2;schön;2;2
546;3;dkkk;1;1
546;17;sonnenuntergang;2;2
546;17;ruhe;3;3
546;17;salzwasser;2;2
546;17;abend;2;2
546;17;etwas;1;1
546;17;kälte;3;2
546;17;gemüthlichkeit;3;2
546;17;nähe;2;2
546;17;wellenrauschen;2;2
546;17;innereruhe;2;2
546;17;angenehm;3;3
546;17;zufriednheit;3;3
546;17;salzwassermeer;2;2
546;17;sichererhafen;2;2
546;17;ausgeglichenheit;3;3
546;17;segelboot;2;2
546;17;nichtalleine;2;2
546;10;herbst;2;2
546;10;kühle;3;2
546;10;zusammen;2;2
546;10;bunteblätter;2;2
546;10;traurigkeit;3;3
546;10;regen;2;2
546;10;grau;2;1
546;10;kalterwind;2;2
546;10;wald;2;2
546;10;nähe;2;2
546;10;ruhe;3;3
546;10;nasseslaub;2;2
546;10;kieselsteine;2;1
546;11;kinderbild;1;1
546;11;wenig;1;1
546;11;keinedetails;1;1
546;11;wasser;2;2
546;11;häuser;2;2
546;11;wellen;2;2
546;11;überföutung;1;1
546;11;klenstadt;2;2
546;11;grau;2;1
546;11;unruhig;3;3
546;11;bedrückend;3;3
546;11;nichtangenehm;2;3
546;12;geisha;2;2
546;12;japan;2;2
546;12;neonlicht;1;2
546;12;farbenfroh;2;2
546;12;etwastraurig;3;3
546;12;kimono;2;2
546;12;haare;2;2
546;12;abends;1;2
546;12;straße;2;2
546;12;stadt;2;2
546;12;alleine;3;3
546;12;verloren;2;3
546;12;großstadt;2;2
546;12;schmutzig;1;1
546;6;mechanisch;2;2
546;6;biologisch;2;2
546;6;unwirklich;3;3
546;6;grün;2;2
546;6;rot;2;2
546;6;bakterien;2;2
546;6;unhygenisch;2;2
546;6;krank;3;2
546;6;viren;2;2
546;6;pilz;2;2
546;6;uneben;2;2
546;6;struckturell;2;2
546;6;lebend;3;2
546;6;ecklig;2;2
546;6;unangenehm;3;3
546;6;nichthübsch;2;2
546;13;wüste;2;2
546;13;oase;2;2
546;13;einmensch;2;2
546;13;alleine;3;3
546;13;ruhe;3;3
546;13;verlassen;3;3
546;13;ohneschutz;2;2
546;13;sahara;2;2
546;13;hitze;2;2
546;13;fatamorgana;2;2
546;13;dieweite;2;1
546;13;sandkorn;2;2
546;13;beduine;2;2
546;13;resie;1;1
546;7;grün;2;2
546;7;zweimenschen;2;2
546;7;leere;3;2
546;7;wenig;1;1
546;7;trauer;3;3
546;7;tod;2;2
546;7;schlaf;2;2
546;7;gemensam;2;3
546;7;adamundeva;1;1
546;7;paradies;2;2
546;18;bäume;2;2
546;18;herbst;2;2
546;18;kreis;2;1
546;18;kupfer;1;1
546;18;verschwommen;2;2
546;18;traurig;3;3
546;18;öde;2;2
546;18;aööeine;1;1
546;18;ruhe;3;3
546;18;natürlich;3;3
546;18;unverfälscht;1;1
546;8;eherfröhlich;3;2
546;8;blumen;2;1
546;8;bewölkt;1;2
546;8;drückend;3;3
546;8;ausland;1;1
546;8;japan;1;1
546;8;exotischesland;1;2
546;8;ruhe;3;3
546;8;stimmig;3;2
546;8;minimalistisch;2;1
546;4;ruhe;3;3
546;4;sicherheit;3;3
546;4;frische;2;2
546;4;kühle;2;2
546;4;etwastraurig;3;2
546;4;stimmungsvoll;3;3
546;4;beschaulich;2;3
546;5;unruhig;3;3
546;5;wald;2;2
546;5;wenigemotionall;2;2
546;15;ungemüthlich;3;3
546;15;gemühtlich;3;3
546;15;kälte;3;3
546;15;regen;2;2
546;15;geruchvonnassenstrassen;2;2
546;15;schwer;2;2
546;15;abend;2;2
546;15;dunkelheitmitlich;1;1
546;15;fremd;2;2
546;9;zusammen;2;2
546;9;gemühtlich;3;3
546;9;nichtalleine;2;2
546;9;liebe;2;2
546;9;kälte;2;2
546;9;etwaswärme;2;2
546;9;narürlich;2;2
546;9;anschmiegsam;3;2
546;14;weiß;2;2
546;14;steril;2;2
546;14;klar;2;2
546;14;ungemühtlich;3;3
546;14;leere;2;2
546;14;klinisch;2;2
546;14;ausgerüumt;1;1
546;14;nichts;2;2
546;16;abendstimmung;3;3
546;16;minimalistisch;2;1
546;16;schön;3;3
546;16;unspektakulär;2;2
581;1;lichtblick;2;2
581;1;ausweg;1;1
581;1;positiv;3;3
581;1;vergangenheit;1;1
581;1;düster;3;3
581;1;vorangehts;1;1
581;2;vertrauen;2;3
581;2;zusammenhalt;3;3
581;2;einigkeit;3;2
581;3;rockig;2;2
581;3;widerstand;2;2
581;3;gegendenstrom;1;1
581;3;vertrauen;2;2
581;14;kühl;3;3
581;14;klar;2;2
581;14;klarheit;2;2
581;14;ordnung;2;2
581;14;friedlich;3;3
581;13;warm;3;3
581;13;unendlich;2;2
581;13;geordnet;2;2
581;13;sommer;2;2
581;13;glücklich;3;3
581;6;vielfalt;2;2
581;6;einigkeit;3;2
581;6;zufriedenheit;2;3
581;6;neu;1;1
581;6;individuell;2;2
581;6;bunt;2;2
581;6;zusammenpassend;2;2
581;6;geheimnisse;1;1
581;6;zusammenstark;1;2
581;7;vertauen;3;3
581;7;zweisamkeit;2;3
581;7;liebe;2;2
581;7;einfühlsam;3;3
581;7;alleinezuzweit;1;1
581;7;ungestört;3;3
581;7;ewig;1;1
581;7;ruhig;3;3
581;7;seelenfrieden;3;2
581;17;verträumt;3;3
581;17;entspannung;3;3
581;17;weite;2;2
581;17;gelassenheit;3;3
581;17;weitweg;2;2
581;17;warm;2;2
581;17;abenteuerlich;3;2
581;12;liebe;3;3
581;12;individualität;2;2
581;12;einzigartig;2;2
581;12;wundervoll;2;3
581;12;zentriert;1;1
581;16;still;3;2
581;16;alleine;2;3
581;16;einsam;3;3
581;16;ruhe;3;3
581;16;unerfülltewünsche;1;1
581;18;einsam;3;3
581;18;unbehagen;2;3
581;18;energieraubend;2;1
581;18;leblos;2;3
581;5;traurig;3;3
581;5;verlassen;3;3
581;5;alleine;3;3
581;5;vegetieren;2;2
581;15;stark;1;1
581;15;positiv;3;3
581;15;allein;2;2
581;15;neuerweg;2;1
581;11;verträumt;2;3
581;11;einsam;3;3
581;11;zurückziehen;1;1
581;11;ruhig;3;3
581;9;vertauen;3;3
581;9;liebe;2;2
581;9;zusammenhaltend;2;2
581;9;gemeinsamstark;2;2
581;9;rückhalt;2;2
581;4;zufriedenheit;3;3
581;4;erkunden;2;2
581;4;wärme;3;3
581;4;erforschenwollen;2;2
581;4;großartig;2;2
581;8;unruhe;3;3
581;8;gestört;2;2
581;8;unordnung;2;2
581;10;zusammenhalt;2;3
581;10;zufriedenheit;3;3
581;10;stärke;2;2
581;10;dernächsteschritt;1;1
581;10;zukunftsorientiert;2;2
589;1;düser;1;1
589;1;wald;2;2
589;2;regen;2;2
589;2;abend;2;2
589;3;düster;3;3
589;14;kalt;2;3
589;8;kal;1;1
589;8;witer;1;1
589;7;natur;2;2
589;7;frieden;3;3
589;5;natur;2;2
589;5;unversehrt;3;2
589;18;natur;2;2
589;18;herbst;2;2
589;4;warm;2;2
589;4;abend;2;2
589;4;sonne;2;2
589;4;meer;2;2
589;10;park;2;2
589;10;frieden;3;3
589;9;park;2;2
589;9;abends;2;2
589;9;regnen;3;2
589;9;frieden;3;3
589;17;meer;2;2
589;17;frieden;3;3
589;17;freiheit;3;3
589;16;natur;2;2
589;16;kunst;1;1
589;6;kunst;1;1
589;6;verrückt;3;3
589;13;savanne;2;2
589;13;wüste;2;2
589;11;küste;2;2
589;11;eisig;2;3
589;15;großstadt;2;2
589;15;park;2;2
589;15;regen;2;2
589;15;kühl;2;2
589;12;asiatisch;2;2
592;1;gut;2;2
592;1;drauf;1;1
592;1;wohlgesonnen;3;3
592;1;freundlich;3;3
592;1;lebhaft;3;3
592;1;hell;2;3
592;1;entspannt;3;3
592;2;romantisch;3;3
592;2;melancholisch;3;3
592;2;gemütlich;3;3
592;2;sehnsucht;3;3
592;3;neutral;2;2
592;3;empfindunglos;3;3
592;18;gemütlich;3;3
592;18;herbstlich;3;3
592;18;cozy;1;1
592;18;dämmerig;3;2
592;18;schläfrig;3;3
592;16;gefahr;2;2
592;16;bedroht;3;3
592;16;wütend;2;3
592;14;neutral;3;2
592;14;nachdenklich;3;3
592;7;romantisch;3;3
592;7;melancholisch;3;3
592;7;entrückt;3;3
592;7;träumerisch;3;3
592;8;träumerisch;3;3
592;8;nachdenklich;3;3
592;8;verwundert;2;3
592;17;entspannt;3;3
592;17;romantisch;3;3
592;17;urlaubsfeeling;2;2
592;17;malncholisch;3;3
592;17;verträumt;3;3
592;17;wohlig;3;3
592;10;herbstlich;3;3
592;10;vorfreude;2;2
592;10;angenehm;3;3
592;10;entspannt;3;3
592;10;ausgeglichen;3;3
592;4;zufrieden;3;3
592;4;glücklich;3;3
592;4;entspannt;3;3
592;4;romantisch;3;3
592;4;melancholisch;3;3
592;4;träumerisch;3;3
592;15;verzaubert;2;3
592;15;herbstlich;3;3
592;15;nachdenklich;3;3
592;15;verträumt;3;3
592;15;wohl;2;2
592;15;entrückt;2;3
592;5;alleine;3;3
592;5;einsam;3;3
592;5;entspannt;3;3
592;5;nachdenklich;3;3
592;12;verführerisch;3;3
592;12;gut;2;2
592;12;schön;2;2
592;9;verzückt;2;3
592;9;entspannt;3;3
592;9;sehnsucht;3;3
592;6;neutral;3;2
592;13;fernweh;2;3
592;13;entspannt;3;3
592;13;schläfrig;3;3
592;11;nachdenklich;3;3
592;11;trübsinnig;2;3
584;1;gesellig;3;3
584;1;froh;3;3
584;2;romantisch;3;3
584;2;verliebt;3;3
584;2;traurig;3;3
584;3;kreativ;1;1
584;3;wissenschaftlich;2;1
584;15;romantisch;3;3
584;15;traurig;3;3
584;15;herbstlich;3;3
584;14;kreativ;1;1
584;14;wissenschaftlich;2;1
584;7;einsam;3;3
584;7;natürlich;3;3
584;7;offen;2;2
584;8;regnerisch;3;3
584;8;neutral;3;2
584;12;abenteuerlich;2;3
584;12;kreativ;1;1
584;12;dramatisch;3;3
584;5;herbstlich;3;3
584;5;natürlich;3;3
584;11;einsam;3;3
584;11;gemütlich;3;3
584;4;fröhlich;3;3
584;4;sehnsüchtig;3;3
584;9;romantisch;3;3
584;9;glücklich;3;3
584;9;herbstlich;3;3
584;18;düster;3;3
584;17;glücklich;3;3
584;17;sehnsüchtig;2;3
584;13;einsam;3;3
584;13;abenteuerlich;3;3
584;10;herbstlich;3;3
584;10;romantisch;3;3
584;10;verliebt;2;3
584;10;düster;3;3
584;16;natürlich;3;2
584;16;abendlich;3;3
584;16;gefährlich;3;2
584;6;neutral;3;2
598;1;gelb;2;2
598;1;strand;2;1
598;1;auto;1;1
598;1;warm;3;3
598;1;sortiert;1;1
598;1;gestappelt;2;2
598;2;naß;2;2
598;2;geborgen;3;3
598;2;warm;2;2
598;2;friedlich;3;3
598;2;bunt;2;2
598;2;natur;2;2
598;3;kaffee;2;2
598;3;streng;1;2
598;10;herbstlich;3;3
598;10;geborgen;3;3
598;10;einsam;3;3
598;10;ruhig;3;3
598;9;herbstlich;3;3
598;9;geborgen;3;3
598;8;eisblumen;2;2
598;8;kalt;2;2
598;8;gemütlich;3;3
598;8;sicher;3;3
598;8;ruhig;3;3
598;17;salzig;2;2
598;17;wärme;3;3
598;17;beruhigend;3;3
598;17;frisch;3;2
598;17;windig;2;2
598;17;frei;3;3
598;6;abstrakt;1;1
598;6;organisch;2;2
598;6;zellen;2;2
598;6;bunt;2;2
598;6;geordnet;2;2
598;6;rund;2;2
598;18;naß;2;2
598;18;trist;3;3
598;18;düster;3;3
598;18;uneinladend;2;3
598;18;sterben;2;2
598;15;laternen;2;2
598;15;regen;2;2
598;15;näße;2;2
598;15;allein;2;2
598;15;ruhig;3;3
598;15;ungemütlich;3;3
598;14;clean;1;1
598;14;charakterlos;2;2
598;14;klinisch;2;2
598;14;weiß;2;2
598;14;abstrakt;1;1
598;12;sinnlich;3;3
598;12;hübsch;2;2
598;12;zufrieden;3;3
598;12;gelassen;2;3
598;12;ruhig;3;3
598;4;aufbruch;2;2
598;4;wärme;3;3
598;4;abenteuerlust;3;3
598;7;sommerlich;3;3
598;7;gemeinsam;2;3
598;11;salzig;2;2
598;11;meer;2;2
598;11;gemeinschaft;2;2
598;11;zusammenhalt;2;2
598;16;natürlich;3;2
598;5;ruhig;3;3
598;5;gelassen;3;3
598;5;stimmungsvoll;3;3
598;13;heiß;2;3
598;13;wüste;2;2
598;13;einsam;3;3
598;13;verlassen;3;3
598;13;brennend;2;2
604;1;abstrakt;1;1
604;1;chaotisch;3;3
604;1;unsymetrisch;2;2
604;2;farbenfroh;2;2
604;2;nett;2;2
604;2;romatisch;3;3
604;3;politsch;1;1
604;3;melancholisch;3;3
604;3;düster;3;3
604;10;herbst;2;2
604;10;romantisch;3;3
604;10;verliebt;2;3
604;10;nett;2;2
604;10;beruhigend;3;3
604;9;farbenfroh;2;2
604;9;romantisch;3;3
604;9;herbst;2;2
604;9;regentag;2;2
604;9;verliebt;3;3
604;9;beruhigend;3;3
604;7;grün;2;2
604;7;surreal;3;3
604;7;verwirrend;3;3
604;18;bäume;2;2
604;18;beruhigend;3;3
604;18;abstrakt;1;1
604;6;blubberblasen;2;2
604;6;öde;3;2
604;6;langweilig;3;3
604;15;einladend;3;3
604;15;geheimnisvoll;3;3
604;15;intensiv;3;3
604;5;abstrakt;1;1
604;5;langweilig;3;3
604;5;sinnfrei;1;2
604;11;nett;2;2
604;11;ansehnlich;1;1
604;11;fernweh;2;3
604;11;urlaubsstimmung;3;2
604;16;beruhigend;3;3
604;16;schön;3;3
604;16;nett;2;2
604;8;abstoßend;3;3
604;8;unruhig;3;3
604;8;ablehnend;3;3
604;4;romantisch;3;3
604;4;farbenfroh;2;2
604;4;intensiv;3;3
604;4;sehnsucht;3;3
604;4;feierabend;2;2
604;4;urlaub;2;2
604;4;schön;3;3
604;4;einladend;3;3
604;17;urlaub;2;2
604;17;fernweh;2;3
604;17;farbenfroh;2;2
604;17;intensiv;3;3
604;17;beruhigend;3;3
604;14;kalt;2;3
604;14;surreal;2;3
604;14;sinnfrei;1;2
604;14;unruhig;3;3
604;13;wüste;2;2
604;13;nachdenklich;3;3
604;13;warm;3;3
604;13;beruhigend;3;3
604;12;schön;2;2
604;12;anmutig;2;2
604;12;sexy;1;1
604;12;farbenfroh;2;2
604;19;kalt;3;3
604;19;surreal;2;3
604;19;einsam;3;3
604;19;demotivierend;3;2
604;39;kraftvoll;3;3
604;39;intensiv;3;3
604;39;leben;3;3
604;39;ungestüm;3;3
604;99;abstrakt;1;1
604;99;kraftvoll;3;3
604;99;mysteriös;3;3
604;59;wirr;3;3
604;59;bunt;2;2
604;79;kalt;3;3
604;79;tot;2;2
604;79;verderben;2;2
604;79;verwesung;2;2
608;1;bedrohlich;3;2
608;2;gemütlich;3;3
608;2;freundlich;3;3
608;2;nett;2;2
608;3;bedrohlich;3;3
608;3;unangenehm;3;3
608;10;kühl;2;2
608;10;nett;2;2
608;10;gemütlich;3;3
608;10;dual;1;1
608;5;gemütlich;3;3
608;5;sü;1;1
608;5;warm;2;2
608;12;freundlich;3;3
608;12;unheimlich;3;3
608;12;beunruhigend;3;3
608;15;warm;3;3
608;15;entspannt;3;3
608;15;schön;2;2
608;15;heimelich;2;3
608;13;warm;3;3
608;13;langweilig;3;3
608;13;trist;3;3
608;18;unheimlich;3;3
608;18;bedrohlich;3;3
608;18;sinister;1;1
608;17;warm;2;2
608;17;freundlich;3;3
608;17;frei;3;3
608;17;gemütlich;3;3
608;6;nett;2;2
608;6;nichtssagend;3;3
608;7;kühl;3;3
608;7;beunruhigend;3;3
608;7;gruselig;3;3
608;9;warm;2;2
608;9;freundlich;3;3
608;9;schön;3;3
608;8;nett;1;2
608;8;ruhig;3;3
608;8;still;3;2
608;8;verzaubert;2;3
608;14;langweilig;3;3
608;14;fragwürdig;1;1
608;16;nett;2;2
608;16;schlicht;2;2
608;16;warm;3;3
608;16;angenehm;3;3
608;4;schön;3;3
608;4;warm;2;2
608;4;gemütlich;3;3
